muni_id,muni_name,popest_2010,popest_2019,emp_vltl,unemp_avg_rate,unemp_rate_change,jobs_tot,jobs_nocolg,jobs_lowinc_pc,jobs_nonwhite_pc,inc_pc,inc_pc_me,hu_tot,hu_tot_me,hu_oo,hu_oo_me,hu_ro,hu_ro_me,hu_crowding,covid_tot_cases,covid_pc_pv,covid_rel_change
"2509175000000",Brookline,58701,59121,46.020025595653,8.58,-0.7,28971,3721,29.039384211798,27.6310793552173,68025,3083,57446,236,30658,1309,26788,1282,1.96,521,0.0028,Lower
"2509595000000",Buckland,1896,1850,64.5944518742979,10.24,-3,932,211,60.4077253218884,6.65236051502146,29649,3054,1908,197,1538,214,370,129,,8,0,No Change
"2509840000000",Burlington,24583,28627,61.330276395076,11.44,-3.3,14597,2174,37.0966636980201,24.5392888949784,48663,2555,26994,43,21262,756,5732,763,1.34,337,0.0125,Lower
"2511000000000",Cambridge,105008,118927,43.3774899135294,8.46,-0.3,54516,6739,37.2459461442512,36.1508547949226,54685,1518,98678,999,36802,1435,61876,1394,2.29,1241,0.0013,Higher
"2511315000000",Canton,21634,23805,78.6555009571457,14.22,-4.1,12138,1981,38.9767671774592,24.0896358543417,53620,2977,22810,149,18557,665,4253,633,0.76,401,0.0161,Higher
"2511525000000",Carlisle,4869,5252,39.0258977037182,8.04,-0.800000000000001,2477,364,29.430763019782,16.95599515543,85227,10481,5186,28,5069,63,117,56,,25,0.0057,Lower
"2511665000000",Carver,11504,11767,65.6024851769446,15.98,-8,6516,1261,44.7667280540209,5.34069981583794,34029,2568,11654,32,10697,488,957,482,,89,0.0173,Higher
"2512505000000",Charlemont,1265,1233,71.6203956724943,15.12,-8.7,579,134,59.5854922279793,4.83592400690846,27761,2146,1130,137,851,112,279,87,,3,0,No Change
"2512715000000",Charlton,13005,13713,57.6281917363324,13.04,-6.2,7072,1385,42.8450226244344,8.01753393665159,41064,3408,13354,102,11701,399,1653,380,,126,0.01,Higher
"2512995000000",Chatham,6118,5982,48.1402637684362,14.38,-9.5,2296,471,57.6655052264808,12.1951219512195,61480,13798,5994,103,4813,370,1181,345,,34,0,Lower
"2513135000000",Chelmsford,33900,35391,61.7564108327449,12.88,-5.1,19313,3022,37.4100346916585,16.8798218816341,50685,1856,34938,51,31229,502,3709,507,0.83,502,0.0222,Higher
"2513205000000",Chelsea,35341,39690,135.544009563049,21.24,-3.5,17808,2940,60.3998203054807,71.0747978436658,24338,1236,39114,232,10846,1177,28268,1227,9.62,3755,0.0353,Higher
"2513345000000",Cheshire,3234,3129,50.6681152606522,12.52,-8,1710,441,54.7953216374269,4.09356725146199,34974,5270,3172,33,2692,207,480,207,,3,0,No Change
"2513485000000",Chester,1339,1369,63.9018618930692,13.06,-6,716,157,48.3240223463687,2.93296089385475,32665,3956,1475,168,1214,158,261,102,,6,0,No Change
"2513590000000",Chesterfield,1226,1249,50.7057489254814,10.14,-4.2,701,154,51.2125534950071,11.5549215406562,35987,4589,1355,200,1226,203,129,79,,7,0.0141,Higher
"2513660000000",Chicopee,55306,55126,106.41089302404,18.4,-6.1,26799,5473,58.476062539647,26.0494794581887,27265,1367,54353,315,32159,1405,22194,1429,1.41,697,0.0159,Higher
"2513800000000",Chilmark,873,922,23.5758148956093,10.42,-11.3,324,62,45.679012345679,7.71604938271605,68020,17632,964,249,808,223,156,78,,3,0,No Change
"2514010000000",Clarksburg,1706,1638,67.1348233999331,12.72,-6.6,875,208,54.4,3.88571428571429,31039,1932,1739,98,1669,108,70,37,,9,0,No Change
"2514395000000",Clinton,13624,14000,81.057611984668,15.84,-5.9,8045,1413,49.8197638284649,22.0633934120572,34020,2376,13874,35,7427,650,6447,647,,328,0.0196,No Change
"2514640000000",Cohasset,7549,8548,56.3909476606143,10.02,-1.9,3436,562,32.1594877764843,6.43189755529686,76882,9317,8364,35,7043,334,1321,336,,38,0.0022,No Change
"2514885000000",Colrain,1670,1661,61.4311903828059,12.68,-5.6,852,177,57.0422535211268,7.27699530516432,30397,4233,1800,195,1422,138,378,140,,3,0.0083,No Change
"2515060000000",Concord,17765,18918,44.2178903840819,8.34,-1.1,7659,1151,31.5445880663272,14.5319232275754,69390,4678,17540,305,14069,613,3471,489,0.93,204,0.0043,Higher
"2515200000000",Conway,1902,1873,40.3714124383168,8.8,-2.5,880,167,51.0227272727273,6.70454545454546,51621,5948,1877,181,1693,177,184,73,,3,0,No Change
"2516040000000",Cummington,868,874,42.4418532239396,12.12,-7.2,419,103,58.9498806682578,5.48926014319809,33896,4322,875,128,715,125,160,48,,3,0,No Change
"2516180000000",Dalton,6753,6525,71.2217873567869,13.8,-6.1,3270,752,54.4648318042813,5.04587155963303,38571,4719,6520,104,5137,347,1383,337,,23,0.0033,No Change
"2516250000000",Danvers,26544,27549,76.882397156861,15.66,-5.8,15004,2574,41.9821380965076,10.1506264996001,41359,1906,26858,189,21013,704,5845,690,1.07,816,0.0081,Higher
"2516425000000",Dartmouth,34366,34188,56.2353569791524,14.98,-8.6,15500,3169,50.0645161290323,9.05161290322581,37086,2184,28979,500,24177,829,4802,598,1.4,531,0.0197,Higher
"2516495000000",Dedham,24816,25219,80.3246240023986,14.6,-4.3,14175,2268,39.6049382716049,20.5996472663139,51425,3155,24374,197,18527,643,5847,632,1.19,532,0.0083,Lower
"2516670000000",Deerfield,5126,4991,47.6660785564439,11.42,-5.2,2725,597,49.5045871559633,8.80733944954128,39509,4928,4788,124,3907,321,881,300,,18,0,Lower
"2516775000000",Dennis,14219,13871,65.7285543936847,18.6,-11.9,6090,1251,54.4991789819376,10.8866995073892,42383,3489,13843,65,10048,470,3795,473,,117,0.0113,Higher
"2516950000000",Dighton,7106,7967,80.0067290289354,15.96,-7,4119,770,46.3462005341102,6.21510075260986,38745,3349,7477,42,6945,263,532,255,,79,0.0109,Lower
"2517300000000",Douglas,8475,9038,58.6187500053854,13.06,-6.4,4527,829,44.1130991826817,5.30152418820411,37792,2377,8794,21,6991,668,1803,667,,63,0.0094,Higher
"2517405000000",Dover,5603,6127,55.3428925192662,7.76,-0.8,2621,366,29.7977871041587,16.8637924456314,115686,14422,5987,23,5397,463,590,462,,27,0.0035,Lower
"2517475000000",Dracut,29510,31634,66.885398663378,15.6,-7.2,18437,3101,44.5571405326246,17.7252264468189,37166,1809,31241,23,25010,1144,6231,1148,1.51,589,0.015,Lower
"2517685000000",Dudley,11462,11773,72.9748510108512,14.86,-5.9,6171,1188,47.8366553232863,8.21584832280019,30831,2447,10587,204,7620,592,2967,575,,129,0.0035,Lower
"2517825000000",Dunstable,3187,3403,43.6088676490343,10.72,-5,1956,334,37.0143149284254,9.61145194274029,54832,4641,3345,23,3189,119,156,119,,10,0,No Change
"2517895000000",Duxbury,15081,15921,67.9891413942293,12.94,-3.8,6419,1205,42.405359090201,5.96666147374981,60165,4522,15570,115,14428,369,1142,378,,167,0.0127,Higher
"2518455000000",East Bridgewater,13811,14526,57.228924340159,15.62,-8.9,8218,1456,45.8505719153079,7.1063519104405,34751,2215,14288,108,12128,454,2160,444,,232,0.03,Higher
"2518560000000",East Brookfield,2191,2210,44.8791225567657,12.78,-8.3,1237,245,47.1301535974131,7.76071139854487,34737,2751,2159,169,1876,196,283,117,,14,0.0092,Higher
"2519645000000",East Longmeadow,15792,16192,74.6457638901463,13.94,-4.9,8150,1556,44.0368098159509,10.5153374233129,39074,2840,15755,157,13898,515,1857,486,,340,0.0261,Higher
"2519295000000",Eastham,4956,4906,46.7776433077112,15.82,-12.1,1971,419,56.1643835616438,9.53830542871639,43693,5231,4893,18,4261,245,632,245,,16,0.0052,Lower
"2519370000000",Easthampton,16052,15829,78.426069724329,14.9,-5.4,8472,1602,52.7738432483475,11.4022662889518,36640,3365,15947,52,10633,554,5314,554,,139,0.0032,Higher
"2520100000000",Easton,23345,25105,63.5132678163894,13.4,-5.3,11800,2074,42.2881355932203,12.7627118644068,46618,2539,22366,345,18769,577,3597,528,1.37,365,0.0023,Lower
"2521150000000",Edgartown,4078,4348,35.5518377927492,15.9,-17.5,1828,389,46.5536105032823,13.3479212253829,41636,10716,4229,83,2923,530,1306,520,,17,0.0046,No Change
"2521360000000",Egremont,1223,1205,54.959455156023,6.66,-1.6,483,83,56.935817805383,15.1138716356108,49493,10125,1370,178,1180,175,190,91,,7,0,No Change
"2521780000000",Erving,1799,1750,57.5947814214677,12.94,-7,963,232,59.3977154724818,6.02284527518172,28571,2114,1791,147,1469,141,322,114,,6,0,No Change
"2521850000000",Essex,3516,3799,55.558789132233,11.5,-5.2,1721,327,40.3253922138292,5.92678675188844,52604,7890,3713,16,3311,181,402,181,,29,0.0063,Lower
"2521990000000",Everett,41658,46451,122.511609265073,19.48,-2.9,21875,3533,57.1748571428571,51.9497142857143,26591,1484,45668,105,19048,1795,26620,1803,5.15,2458,0.0441,Higher
"2522130000000",Fairhaven,15881,16078,60.5329870009555,16.5,-9.4,8224,1782,52.5048638132296,7.16196498054475,34589,2321,15663,134,12736,455,2927,460,,297,0.0217,Higher
"2523000000000",Fall River,88882,89541,104.157659089843,21.18,-9.5,37862,7524,63.0605884528023,19.2171570440019,24600,741,87902,243,34312,1527,53590,1547,1.78,2231,0.0256,Higher
"2523105000000",Falmouth,31539,30993,62.3778573068744,17.08,-10.3,14058,2762,51.0243277848912,10.7127614169868,44517,3290,30721,166,24503,747,6218,727,1.23,286,0.0066,Lower
"2523875000000",Fitchburg,40442,40638,133.598706617172,19.82,-3.7,18178,3289,57.4485641984817,32.9409175926945,26190,1173,38826,268,20800,1242,18026,1233,5.38,907,0.0107,Higher
"2524120000000",Florida,759,715,37.0098874712326,10.82,-7.1,484,117,56.4049586776859,9.09090909090909,28429,4172,785,107,654,99,131,76,,3,0,Lower
"2524820000000",Foxborough,16911,18399,73.8054086442082,15.18,-5.9,9148,1552,41.3751639702667,11.4451246174027,48318,3570,17508,28,12364,645,5144,647,,185,0.0089,Higher
"2524960000000",Framingham,68665,74416,72.7772043687171,13.36,-3.3,34534,5517,45.3466149302137,32.246481728152,41182,1507,68336,397,40160,1412,28176,1347,1.84,2435,0.0316,Higher
"2525172000000",Franklin,31847,34087,68.049700167419,13.42,-4.6,17482,2967,40.292872669031,10.8397208557373,50626,2574,31941,196,27673,656,4268,651,0.29,221,0.0126,Higher
"2525240000000",Freetown,8884,9394,61.2629378339834,15.36,-8.5,4453,906,48.3718841230631,4.82820570401976,38606,2668,9164,59,8408,304,756,298,,133,0.0222,Lower
"2525485000000",Gardner,20174,20683,103.05831820794,17.98,-5.9,9703,1994,54.9314644955168,13.8926105328249,27491,2058,19341,214,10941,687,8400,662,2.74,221,0.007,Higher
"2525625000000",Georgetown,8231,8768,65.5968707405149,12.92,-4.9,4216,772,42.5996204933586,6.21442125237192,52277,3796,8618,33,7377,236,1241,233,,83,0.0083,No Change
"2525730000000",Gill,1474,1465,39.1999988989571,10.38,-6,906,212,53.5320088300221,6.29139072847682,39175,9734,1351,130,1186,132,165,74,,3,0,No Change
"2526150000000",Gloucester,28872,30430,70.1188754339679,16.52,-8.4,14752,2750,48.5425704989154,8.80558568329718,41201,2371,29690,181,20076,731,9614,679,0.99,343,0.0188,Higher
"2526290000000",Goshen,1058,1059,45.0748550376333,7.76,-3.2,558,116,47.4910394265233,6.27240143369176,35147,4127,1003,185,914,181,89,60,,5,0,No Change
"2526325000000",Gosnold,75,75,,1.44,2.3,35,8,62.8571428571429,2.85714285714286,90529,38581,48,24,48,24,0,12,,5,0,No Change
"2526430000000",Grafton,17789,18883,66.3601795013949,12.86,-4.6,9711,1705,39.4089177221707,14.6946761404593,46948,2526,18476,89,15066,517,3410,523,,125,0.0029,Higher
"2526535000000",Granby,6242,6291,63.5383504081701,13.48,-5.5,3308,635,47.0677146311971,6.92261185006046,42852,5557,6333,17,5771,214,562,213,,49,0.0039,Lower
"2526675000000",Granville,1571,1611,50.4199826425357,12.3,-7,826,183,52.3002421307506,6.05326876513317,34324,3103,1590,183,1493,178,97,74,,13,0.0225,No Change
"2526815000000",Great Barrington,7097,6945,77.0340956335248,15.32,-6.3,2947,637,61.859518154055,14.0481845945029,33596,4442,5894,214,4039,467,1855,464,,84,0.0009,No Change
"2527100000000",Greenfield,17430,17258,82.865923957843,14.64,-5.3,9361,1996,59.7372075632945,12.1781860912296,30033,1809,16753,135,10419,565,6334,575,,231,0.0014,No Change
"2527480000000",Groton,10685,11325,54.2678098941352,10.12,-2.7,5850,943,35.0940170940171,9.11111111111111,54498,4760,11153,86,10052,324,1101,307,,58,0.0052,Higher
"2527620000000",Groveland,6466,6849,64.4956398552076,13.58,-5.3,3369,606,42.8613831997625,6.47076283763728,40346,4733,6749,23,6042,304,707,305,,54,0.0131,Lower
"2527690000000",Hadley,5252,5342,58.2501721610742,13.4,-3.9,2431,407,50.5553270259153,12.1760592348828,43529,7160,5161,108,4030,356,1131,344,,52,0.0007,No Change
"2527795000000",Halifax,7526,7896,71.4775700942528,16.9,-8.6,4446,869,45.1641925326136,4.61088618983356,36914,3848,7824,32,6897,526,927,525,,74,0.0064,Lower
"2527900000000",Hamilton,7783,8051,56.1586376334669,9.98,-2.5,3597,610,39.5607450653322,9.45232137892688,49763,4084,7838,56,6489,357,1349,348,,49,0,Lower
"2528075000000",Hampden,5141,5177,53.5024913313906,12.3,-5.3,2639,529,46.3054187192118,5.98711633194392,40873,3669,5098,95,4648,196,450,187,,109,0.0117,No Change
"2528180000000",Hancock,721,696,30.8028278035145,7.88,-4.9,313,74,52.0766773162939,5.11182108626198,34963,3458,529,88,447,87,82,33,,3,0,No Change
"2528285000000",Hanover,13896,14570,66.5716930417551,14.74,-5.7,7518,1264,39.1859537110934,6.4511838254855,51907,4408,14249,80,13256,326,993,329,,118,0.0278,Higher
"2528495000000",Hanson,10220,10914,57.1584381024822,15.54,-8.7,5704,1075,45.0385694249649,5.53997194950912,40618,2411,10640,34,10173,173,467,166,,146,0.0274,Higher
"2528740000000",Hardwick,3003,3057,62.5192398481487,11.24,-2.7,1214,257,50.2471169686985,6.26029654036244,30367,4073,2880,112,2197,209,683,196,,11,0.0034,No Change
"2528950000000",Harvard,6533,6620,54.6812323120001,9.08,-1.7,2771,417,35.474557921328,13.136051966799,55950,6887,5361,348,5093,365,268,120,,22,0.0044,No Change
"2529020000000",Harwich,12232,12142,60.7228932946554,17.58,-11.8,5999,1228,51.8253042173696,9.66827804634106,43458,4521,11969,96,10440,395,1529,384,,164,0.0146,Lower
"2529265000000",Hatfield,3259,3251,68.1832532109109,14.94,-6.5,1723,343,51.5960533952409,6.96459663377829,37602,3537,3277,23,2507,195,770,195,,22,0.0033,Higher
"2529405000000",Haverhill,60999,64014,95.1839672581773,18.14,-6.6,34004,5913,48.9442418538995,25.094106575697,33016,1079,62282,209,37984,1413,24298,1418,2.38,1700,0.0242,Lower
"2529475000000",Hawley,338,334,28.3242399030318,7.4,-5.2,174,43,60.3448275862069,5.17241379310345,37765,9313,341,61,318,59,23,21,,0,0,No Change
"2529650000000",Heath,707,695,62.9086052214786,9.8,-2.4,326,80,58.2822085889571,4.9079754601227,27060,5166,707,143,647,132,60,74,,0,0,No Change
"2530210000000",Hingham,22212,24679,56.1921997470746,10.5,-2.6,10244,1684,32.8387348691917,7.47754783287778,73963,5317,23008,145,20389,455,2619,438,0.13,371,0.0183,Higher
"2530315000000",Hinsdale,2023,1911,73.9451613621967,16.24,-9,857,201,53.558926487748,4.78413068844807,38527,4571,1853,154,1638,165,215,93,,5,0,No Change
"2530455000000",Holbrook,10826,11033,104.78639825587,18.84,-5.6,6649,1225,46.9393893818619,25.7933523838171,33158,2085,10991,34,9577,465,1414,467,,249,0.0205,Higher
"2530560000000",Holden,17490,19303,63.5405942039529,12.24,-4.4,10017,1761,38.5045422781272,10.3424178895877,45975,2449,18642,87,16663,533,1979,510,,173,0.0082,Higher
"2530665000000",Holland,2480,2482,72.7662092462703,13.5,-5.4,1184,254,48.5641891891892,6.6722972972973,36563,2878,2539,245,2223,251,316,135,,14,0.0074,Higher
"2530700000000",Holliston,13592,14912,58.1914805417875,11.84,-3.2,7552,1180,38.1223516949153,10.1297669491525,57253,3670,14578,39,13647,274,931,264,,115,0.0164,Higher
"2530840000000",Holyoke,39917,40117,141.893258524327,21.08,-3.8,17129,3256,64.6622686671726,50.5984003736354,23385,1180,39133,227,16527,900,22606,887,3.9,1211,0.0258,Higher
"2530945000000",Hopedale,5908,5951,79.0663170273716,15.06,-5.4,3547,640,41.3870876797293,8.11953763744009,42756,3634,5861,31,4891,362,970,361,,59,0.0026,No Change
"2531085000000",Hopkinton,14974,18470,60.6947440698345,10.88,-3.1,7827,1240,34.5215280439504,13.8111664750224,66704,4184,17078,60,15027,584,2051,577,,153,0.0063,Higher
"2531435000000",Hubbardston,4397,4829,43.8106685949911,10.6,-5.2,2189,434,46.7793513019644,7.53768844221105,39958,3358,4635,20,4247,160,388,159,,11,0.0076,No Change
"2531540000000",Hudson,19130,19864,70.1146731624835,14.48,-6.2,10645,1732,43.0436824800376,12.7195866604039,41888,1993,19831,53,15474,648,4357,638,1.91,293,0.033,Higher
"2531645000000",Hull,10305,10475,95.3730387154344,15.8,-4.7,5431,942,42.0732830049715,7.6781439882158,52000,4476,10424,19,7721,460,2703,460,,87,0.0129,Lower
"2531785000000",Huntington,2184,2169,84.2744634369294,16.4,-7.2,1269,236,51.9306540583136,9.37746256895193,31306,3508,2025,179,1733,182,292,112,,19,0,No Change
"2532310000000",Ipswich,13219,14074,67.567655927999,12.48,-4.2,6448,1109,42.8504962779156,6.69975186104218,48927,4245,13732,63,10858,456,2874,440,,92,0.0046,Lower
"2533220000000",Kingston,12639,13863,64.4710583047778,16.18,-8.2,7211,1343,44.4182498959922,6.14339203993898,40974,2652,13136,155,10993,502,2143,472,,197,0.0384,Higher
"2533920000000",Lakeville,10724,11561,59.6643178673688,15.18,-8.1,5666,1084,43.8228026826686,5.77126720790681,44889,3146,11188,59,10211,212,977,212,,92,0.0182,Lower
"2534165000000",Lancaster,8076,8082,57.4091477269991,11.8,-4.3,3576,590,39.3736017897092,13.8422818791946,35563,5217,6716,199,5462,562,1254,553,,118,0.0042,Lower
"2534340000000",Lanesborough,3087,2940,50.0029414222234,12.44,-6.5,1350,319,52,5.25925925925926,36508,4541,2993,36,2724,155,269,154,,8,0,No Change
"2534550000000",Lawrence,76551,80028,207.598434405187,28.94,-4.8,38408,6389,70.818579462612,84.5474901062279,19024,684,78712,225,24645,1578,54067,1559,6.01,5284,0.0755,Higher
"2534655000000",Lee,5951,5664,62.1153879498782,15.36,-7.5,2847,625,59.9227256761503,7.83280646294345,33006,3479,5556,96,3767,482,1789,461,,24,0.0082,Higher
"2534795000000",Leicester,10910,11341,65.6359539595454,13.96,-6.4,6203,1098,44.62356924069,13.1388038046107,36208,3708,10831,114,8458,499,2373,462,,194,0.0196,Higher
"2534970000000",Lenox,5069,4944,110.612437984145,19.26,-5.7,2061,419,57.6419213973799,9.1703056768559,46829,6828,4653,109,3426,282,1227,263,,21,0.0042,No Change
"2535075000000",Leominster,40782,41716,105.216122712183,17.24,-4.4,19914,3809,52.8874158883198,25.1431153962037,32012,1334,41196,109,25249,1083,15947,1078,4.36,807,0.0094,Lower
"2535180000000",Leverett,1844,1837,53.8127600080989,10.9,-2.7,949,198,52.7924130663857,9.37829293993678,48512,4877,1967,132,1719,127,248,98,,5,0.0032,No Change
"2535215000000",Lexington,31511,33132,45.6179472142966,8.06,-0.9,15187,2037,29.4659906498979,33.1665240007901,77570,3404,33007,144,28395,620,4612,627,1.45,369,0.0045,No Change
"2535285000000",Leyden,720,715,50.9521493840424,8.58,-2.8,411,89,55.4744525547445,7.78588807785888,41039,7239,692,82,659,83,33,33,,0,0,No Change
"2535425000000",Lincoln,6389,7052,71.4862885020081,8.76,-0.5,2554,388,35.2388410336727,18.5982772122161,72559,8612,6718,39,3875,230,2843,227,,53,0.004,Lower
"2535950000000",Littleton,8938,10227,51.266122421666,10.36,-3.3,5104,796,34.1496865203762,11.6379310344828,52392,3531,9782,92,8947,199,835,187,,128,0.014,Higher
"2536300000000",Longmeadow,15807,15705,57.044958708332,10.7,-2.9,6982,1319,39.0002864508737,13.1194500143225,55457,4607,15102,189,13961,513,1141,477,,260,0.0037,No Change
"2537000000000",Lowell,106782,110997,101.987143717527,17.82,-4.1,52624,8566,58.5322286409243,50.3344481605351,24912,770,106450,389,48675,1735,57775,1738,4.28,3712,0.0329,Lower
"2537175000000",Ludlow,21136,21233,59.7976881266828,14.96,-7.9,10710,2089,49.859943977591,10.9710550887021,32772,1716,20660,95,15886,713,4774,718,0.62,186,0.0127,Higher
"2537420000000",Lunenburg,10084,11736,76.7208241803017,13.5,-4.7,4842,928,48.451053283767,8.13713341594382,43112,3455,11255,27,9628,489,1627,493,,79,0.0017,No Change
"2537490000000",Lynn,90532,94299,134.740373511044,21.82,-4.4,49915,8568,60.0540919563257,54.7671040769308,26020,949,92843,161,44081,1716,48762,1683,6.87,5054,0.0331,Higher
"2537560000000",Lynnfield,11620,12999,60.855483732725,12.26,-4.4,6324,1053,38.2352941176471,9.77229601518026,59970,5064,12829,36,11964,234,865,229,,156,0.0089,Lower
"2537875000000",Malden,59691,60470,123.631706368242,20.76,-4.5,33431,5141,51.3654990876731,49.5438365588825,31086,1696,60763,144,27680,1530,33083,1517,4.31,1646,0.0221,Higher
"2537995000000",Manchester-by-the-Sea,5147,5434,62.687695483038,11.46,-3.1,2202,416,35.9673024523161,6.35785649409628,70012,9765,5357,18,4444,328,913,325,,26,0.0096,Higher
"2538225000000",Mansfield,23194,24470,66.7942809615964,14.14,-5.9,12182,2072,45.0254473813824,13.1177146609752,48743,3094,23723,39,18558,685,5165,688,2.19,234,0.0138,Higher
"2538400000000",Marblehead,19853,20555,66.6440630043243,11.56,-3,9164,1548,39.2405063291139,8.42426887821912,69202,5579,20370,86,16819,599,3551,595,0.4,286,0.0091,Higher
"2538540000000",Marion,4919,5188,57.5676076076842,14.36,-8.2,2165,441,47.2517321016166,8.86836027713626,53363,9051,4802,164,3924,300,878,275,,21,0.0011,Higher
"2538715000000",Marlborough,38583,39597,70.8466265400435,14.08,-4.9,20018,3242,45.1793385952643,23.6537116595064,40677,2162,39197,273,23592,1308,15605,1276,1.59,1339,0.0343,Higher
"2538855000000",Marshfield,25206,25967,58.1502745788375,13.76,-6.5,12528,2224,46.1925287356322,5.45977011494253,43141,2883,25672,76,21116,857,4556,864,1.13,237,0.0244,Higher
"2539100000000",Mashpee,14000,14229,59.3323595548673,17.16,-11,6298,1250,52.2546840266751,11.8767862813592,39721,2046,14003,100,12292,327,1711,321,,89,0.0049,Lower
"2539450000000",Mattapoisett,6055,6401,66.9307971725601,14.28,-6.4,2935,589,48.5860306643952,5.24701873935264,57769,7336,6287,18,5151,493,1136,492,,53,0.0171,Higher
"2539625000000",Maynard,10116,11336,62.3019750277536,11.86,-3.9,6145,935,37.8844589096827,12.4816924328723,49298,4516,10576,23,8520,506,2056,502,,98,0.0062,Lower
"2539765000000",Medfield,12058,12955,57.1988242291124,10.8,-2.6,6291,960,33.5717691940868,10.0143061516452,67029,6195,12701,63,11420,389,1281,362,,55,0.0063,Higher
"2539835000000",Medford,56400,57341,76.3506951325647,14.18,-3.9,32009,4767,40.6291980380518,26.9455465650286,47589,2894,55375,291,33487,1225,21888,1250,1.98,1301,0.0047,Higher
"2539975000000",Medway,12782,13479,63.9084926194554,12.62,-4.6,7077,1177,38.8300127172531,8.22382365409072,53330,4397,13090,112,12136,270,954,239,,154,0.0125,Lower
"2540115000000",Melrose,27037,28016,76.8369518722139,12.76,-3.2,16151,2488,35.7934493220234,16.0175840505232,52682,3585,27807,108,20389,906,7418,875,1.15,350,0.0061,Lower
"2540255000000",Mendon,5859,6223,66.0761790054792,14.76,-6.3,3550,606,39.0704225352113,8,54512,8127,6045,23,5485,232,560,230,,43,0.0134,No Change
"2540430000000",Merrimac,6369,6960,58.3135555613329,13.16,-5.7,3512,628,44.3337129840547,5.60933940774487,44838,3873,6810,30,6136,276,674,275,,47,0.0101,Lower
"2540710000000",Methuen,47445,50706,95.7254809700544,18.52,-6.7,26549,4503,50.6874081886323,34.1858450412445,34390,1329,49565,202,37170,1335,12395,1300,2.4,1435,0.0353,Lower
"2540850000000",Middleborough,23148,25463,72.2679162089057,17.1,-8.7,12604,2316,46.2789590606157,7.05331640748969,38705,1792,24047,129,19624,831,4423,794,0.9,349,0.0207,Higher
"2540990000000",Middlefield,519,534,31.8443037028382,9.1,-5.9,272,54,61.0294117647059,6.61764705882353,46409,13242,393,89,391,88,2,3,,0,0,No Change
"2541095000000",Middleton,8986,10110,78.5998304876217,15.06,-5.5,4548,801,41.2489006156552,11.6534740545295,45456,4940,8655,220,7955,384,700,347,,357,0.1007,Higher
"2541165000000",Milford,28034,29101,69.8060920151481,14.5,-5.6,15909,2725,43.6985354202024,16.9715255515746,37537,2029,28595,74,20217,1015,8378,994,1.85,788,0.0185,Higher
"2541340000000",Millbury,13270,13947,68.7437402126094,14.18,-5.7,7499,1386,43.7925056674223,10.5614081877584,41066,3733,13462,113,10313,496,3149,500,,251,0.0167,Higher
"2541515000000",Millis,7913,8310,69.6277153894914,15.02,-5.7,4356,737,40.771349862259,9.4811753902663,47497,4381,8155,43,7041,405,1114,404,,71,0.0155,Higher
"2541585000000",Millville,3191,3257,75.0982123779638,15.46,-7,1968,379,43.4451219512195,6.85975609756098,38029,3798,3237,20,2529,191,708,188,,33,0.0244,Higher
"2541690000000",Milton,27065,27593,75.7256168439661,12.48,-1.4,14438,2428,36.1545920487602,29.2076464884333,54831,3082,25717,202,22948,625,2769,623,0.32,430,0.0112,Higher
"2542040000000",Monroe,120,115,28.733488547633,6.84,-2.1,64,10,57.8125,14.0625,23018,8064,91,32,55,23,36,26,,3,0,No Change
"2542145000000",Monson,8570,8787,58.6842988989724,11.66,-4.8,4183,867,48.0994501553909,7.0762610566579,38196,2510,8694,33,7665,266,1029,264,,72,0.0178,Higher
"2542285000000",Montague,8459,8212,100.00201952235,17.26,-5.6,4529,989,59.3287701479355,10.2009273570325,30933,2744,8189,110,5261,323,2928,313,,30,0.0015,Higher
"2542460000000",Monterey,955,924,47.6035188447257,9.76,-3.5,427,92,61.5925058548009,12.6463700234192,56158,10029,723,96,624,101,99,34,,3,0,No Change
"2542530000000",Montgomery,846,866,53.9896724289608,11.96,-5.1,400,93,51.5,4.75,39650,4061,829,106,809,103,20,15,,7,0,No Change
"2543300000000",Mount Washington,167,157,49.1908232786443,10.54,-3.8,63,11,49.2063492063492,12.6984126984127,47827,9866,164,37,157,37,7,9,,0,0,No Change
"2543580000000",Nahant,3419,3513,85.9709537798152,14.8,-4.4,1881,308,39.6065922381712,11.270600744285,59385,8972,3442,74,2531,202,911,195,,49,0.0036,Lower
"2543790000000",Nantucket,10168,11399,25.1991686100551,14.96,-22.2,6040,1162,43.0794701986755,25.4470198675497,51270,4137,10814,114,7501,564,3313,562,,131,0.0345,Lower
"2543895000000",Natick,33103,36050,62.2142473263132,11.96,-3.4,17787,2689,36.7852926294485,19.671670321021,57746,2711,35700,132,27837,827,7863,855,0.33,509,0.007,Higher
"2544105000000",Needham,29170,31388,53.4313658570116,9.36,-1.2,14886,2203,32.7153029692328,16.1292489587532,74419,4122,29845,194,26701,592,3144,546,0.76,415,0.0055,Lower
"2544385000000",New Ashford,228,223,34.5050550326348,11.02,-7.9,105,23,60.952380952381,6.66666666666667,32991,6196,347,65,286,69,61,39,,0,0,No Change
"2545000000000",New Bedford,95059,95363,117.029550322899,22.16,-8.6,45862,9004,62.0709955954821,27.7964327765906,25079,828,93144,270,40390,1570,52754,1593,1.62,2859,0.0432,Higher
